time,voltage,current
109441,0.5006809,-0.01999485
109561,0.5026094,-0.01999283
109681,0.5000968,-0.01999395
109801,0.4996253,-0.01999275
109921,0.4978738,-0.01999469
110041,0.495213,-0.01998863
110161,0.4957666,-0.01999449
110281,0.4935549,-0.01999319
110401,0.4914559,-0.0199952
110521,0.4895318,-0.0199923
110641,0.4901188,-0.01999471
110761,0.4868279,-0.01999096
110881,0.4850163,-0.01999337
111001,0.4842759,-0.01999292
111121,0.481303,-0.01999632
111241,0.4799095,-0.01999029
111361,0.4799199,-0.01999628
111481,0.4768209,-0.01999487
111601,0.4764911,-0.01999292
111721,0.4739399,-0.01999355
111841,0.4727851,-0.01999601
111961,0.4733796,-0.01999141
112081,0.4712464,-0.01999426
112201,0.4699716,-0.0199931
112321,0.4679941,-0.01999583
112441,0.4657052,-0.01999431
112561,0.4672321,-0.01999704
112681,0.4661515,-0.019994
112801,0.4612374,-0.01999297
112921,0.4612403,-0.01999297
113041,0.4588996,-0.01999373
113161,0.4585098,-0.01999681
113281,0.4567806,-0.01999688
113401,0.4553849,-0.01999359
113521,0.4556651,-0.01999297
113641,0.4529671,-0.01999292
113761,0.4525788,-0.01999659
113881,0.4510638,-0.01999413
114001,0.448271,-0.01999668
114121,0.4463498,-0.01999324
114241,0.4435362,-0.01999413
114361,0.4429166,-0.01999493
114481,0.4434265,-0.019995
114601,0.4423081,-0.01999301
114721,0.4395731,-0.01999534
114841,0.4371375,-0.01999339
114961,0.4371487,-0.01999454
115081,0.4338059,-0.01999516
115201,0.4343381,-0.01999473
115321,0.4309486,-0.01999346
115441,0.4318581,-0.01999663
115561,0.4261294,-0.01999594
115681,0.4276852,-0.01999225
115801,0.4261813,-0.01999422
115921,0.4223471,-0.01999328
116041,0.4225569,-0.0199971
116161,0.4186916,-0.01999556
116281,0.4170936,-0.01999368
116401,0.4144439,-0.01999467
116521,0.4117511,-0.01999187
116641,0.4101338,-0.01999382
116761,0.4091466,-0.01998932
116881,0.4033787,-0.01999509
117001,0.4047099,-0.01999091
117121,0.4035195,-0.01999199
117241,0.4013301,-0.01999176
117361,0.3997521,-0.01999489
117481,0.3956897,-0.01999491
117601,0.3900359,-0.01999675
117721,0.3882304,-0.01999275
117841,0.3855043,-0.01999368
117961,0.3823617,-0.01999167
118081,0.3769829,-0.01999482
118201,0.3677182,-0.01999312
118321,0.3619659,-0.01999145
118441,0.3461343,-0.01999393
118561,0.3163198,-0.01999234
118681,0.6687346,0.01999409
118801,0.6688354,0.01999552
118921,0.6693158,0.01999384
119041,0.6699607,0.0199952
119161,0.6707048,0.01999467
119281,0.6723926,0.01999299
119401,0.6725684,0.0199927
119521,0.6734668,0.01999326
119641,0.6764941,0.01999491
119761,0.677511,0.01999641
119881,0.6781693,0.01999375
120001,0.6791247,0.01999417
120121,0.6807302,0.01999324
120241,0.6833291,0.0199931
120361,0.6835241,0.01999393
120481,0.6854579,0.01999283
120601,0.6862282,0.01999353
120721,0.6885735,0.01999538
120841,0.6891954,0.01999398
120961,0.6903866,0.0199965
121081,0.6913636,0.01999203
121201,0.6927334,0.01999409
121321,0.6929861,0.01999299
121441,0.6947749,0.01999248
121561,0.6974448,0.01999275
121681,0.6993721,0.01999225
121801,0.700209,0.01999241
121921,0.70057,0.01998917
122041,0.7029568,0.01999433
122161,0.7043667,0.0199931
122281,0.70591,0.01999283
122401,0.7074859,0.01998964
122521,0.7089699,0.01999498
122641,0.7099113,0.01999134
122761,0.7105799,0.01999382
122881,0.7126895,0.01999232
123001,0.7142098,0.01999145
123121,0.7156945,0.0199931
123241,0.7183883,0.01999169
123361,0.7183,0.01998973
123481,0.7208315,0.01999131
123601,0.7230619,0.01999216
123721,0.7229433,0.01999203
123841,0.7272167,0.01999239
123961,0.7274731,0.01999201
124081,0.7285561,0.01999042
124201,0.7302825,0.01999212
124321,0.732785,0.01999232
124441,0.7346663,0.01999382
124561,0.736432,0.01999192
124681,0.7361103,0.01999275
124801,0.7397054,0.01999022
124921,0.7404748,0.01999038
125041,0.7442983,0.01999141
125161,0.7450113,0.01999118
125281,0.7464464,0.01999261
125401,0.7482359,0.01999417
125521,0.750212,0.01999301
125641,0.7522224,0.01999476
125761,0.7552518,0.01999064
125881,0.7560576,0.01999203
126001,0.7578374,0.01999417
126121,0.7619655,0.01999328
126241,0.7626697,0.01999265
126361,0.7654902,0.01999127
126481,0.7678903,0.01999174
126601,0.7697458,0.0199893
126721,0.7701616,0.0199923
126841,0.7749576,0.01999221
126961,0.7789412,0.01999055
127081,0.7800805,0.01999141
127201,0.7799848,0.01999243
127321,0.7861337,0.01999055
127441,0.7884346,0.01999199
127561,0.7894946,0.01999236
127681,0.795017,0.01999219
127801,0.7965055,0.01999185
127921,0.7985825,0.01999389
128041,0.8057676,0.01999265
128161,0.8078306,0.01999424
128281,0.8110855,0.01999409
128401,0.8155042,0.01998995
128521,0.8210133,0.01999093
128641,0.8248427,0.01999465
128761,0.8344185,0.01999286
128881,0.8375733,0.0199912
129001,0.8449386,0.01999011
129121,0.8556767,0.01999675
129241,0.8692688,0.01999152
129361,0.8921253,0.01999426
129481,0.5308684,-0.01999257
129601,0.5260817,-0.0199935
129721,0.5241249,-0.01999431
129841,0.522736,-0.019994
129961,0.5191693,-0.01999364
130081,0.5182146,-0.01999567
130201,0.5169798,-0.01999424
130321,0.5157486,-0.01999529
130441,0.5131345,-0.01999473
130561,0.5127875,-0.01999435
130681,0.5122643,-0.01999424
130801,0.5108041,-0.0199935
130921,0.5061153,-0.01999344
131041,0.5043764,-0.01999735
131161,0.5033217,-0.01999281
131281,0.5025116,-0.01999149
131401,0.5015325,-0.01999194
131521,0.4987937,-0.01999096
131641,0.4967703,-0.01999599
131761,0.4965724,-0.01999283
131881,0.4939411,-0.01999122
132001,0.4941257,-0.01999071
132121,0.4928405,-0.01999288
132241,0.4912313,-0.01998872
132361,0.488626,-0.0199942
132481,0.4861712,-0.01999091
132601,0.4855804,-0.01999071
132721,0.4846309,-0.01998984
132841,0.4837341,-0.01999467
132961,0.4812215,-0.01999306
133081,0.4796368,-0.01999295
133201,0.4795048,-0.01999167
133321,0.4765164,-0.01999377
133441,0.4765949,-0.01999353
133561,0.4735449,-0.01999342
133681,0.4717364,-0.01999355
133801,0.4728237,-0.01999359
133921,0.4701006,-0.01999207
134041,0.4683358,-0.01999377
134161,0.4656341,-0.0199927
134281,0.4647647,-0.01999038
134401,0.4624336,-0.01998944
134521,0.4635247,-0.01999328
134641,0.46072,-0.01999167
134761,0.460932,-0.01999268
134881,0.4587255,-0.01999344
135001,0.4586536,-0.01999319
135121,0.4555598,-0.01999216
135241,0.454411,-0.01999252
135361,0.4538284,-0.01999393
135481,0.4508607,-0.01999248
135601,0.4498008,-0.019991
135721,0.4477707,-0.01999172
135841,0.4483747,-0.01999082
135961,0.4461615,-0.01999286
136081,0.4442582,-0.01999118
136201,0.4423533,-0.01999129
136321,0.440816,-0.01999337
136441,0.4406323,-0.01999102
136561,0.439396,-0.01999395
136681,0.4354662,-0.01999165
136801,0.434453,-0.01999252
136921,0.4342639,-0.0199931
137041,0.4309375,-0.01999154
137161,0.4289437,-0.01999131
137281,0.4292832,-0.01999301
137401,0.4267068,-0.01998939
137521,0.4241112,-0.01999225
137641,0.4233929,-0.01999306
137761,0.4219009,-0.01999422
137881,0.4176895,-0.01999127
138001,0.4162946,-0.01999257
138121,0.4138872,-0.0199931
138241,0.411714,-0.01999556
138361,0.4112642,-0.01999176
138481,0.4108513,-0.01999306
138601,0.4063153,-0.01999178
138721,0.4048862,-0.01999415
138841,0.4047921,-0.01999149
138961,0.3989879,-0.01999391
139081,0.3996164,-0.01999281
139201,0.3963078,-0.01999677
139321,0.3929169,-0.01999257
139441,0.3871357,-0.01999802
139561,0.3832052,-0.01999078
139681,0.3807956,-0.01999344
139801,0.3718784,-0.01999196
139921,0.3624506,-0.01999375
140041,0.3396594,-0.01998765
140161,0.6727522,0.01999199
140281,0.6717085,0.01999312
140401,0.6722704,0.01999279
140521,0.6728418,0.01999295
140641,0.6738781,0.01999315
140761,0.6746016,0.01999234
140881,0.6759833,0.01999529
141001,0.6786333,0.01999299
141121,0.6786147,0.01999493
141241,0.6787979,0.01999176
141361,0.681456,0.0199931
141481,0.6837264,0.01999279
141601,0.6838903,0.01999348
141721,0.6844276,0.01999073
141841,0.6855832,0.01999093
141961,0.6874742,0.01999011
142081,0.689005,0.01999221
142201,0.6894971,0.01999216
142321,0.6914274,0.01999368
142441,0.6932834,0.01999172
142561,0.694809,0.01999096
142681,0.6955961,0.01999221
142801,0.6971958,0.01999277
142921,0.6985849,0.0199921
143041,0.6992891,0.0199946
143161,0.7006559,0.01999203
143281,0.703231,0.01998912
143401,0.7049063,0.01999082
143521,0.7050271,0.01999033
143641,0.7065015,0.01999315
143761,0.710101,0.01999404
143881,0.7097096,0.01999167
144001,0.7106799,0.01999176
144121,0.7126435,0.01999257
144241,0.7139407,0.01999156
144361,0.7153009,0.0199919
144481,0.7181022,0.01999659
144601,0.7191325,0.01999308
144721,0.7197152,0.01999395
144841,0.7217024,0.01999058
144961,0.7236853,0.01998997
145081,0.725067,0.01999366
145201,0.7261463,0.01999368
145321,0.7281973,0.01999024
145441,0.7282203,0.01999409
145561,0.7317813,0.0199935
145681,0.7320081,0.01999176
145801,0.7353883,0.01999435
145921,0.7375387,0.01999024
146041,0.7387121,0.01999368
146161,0.7410396,0.01999353
146281,0.7428009,0.01999279
146401,0.7446992,0.0199893
146521,0.7453678,0.01999507
146641,0.7475027,0.01999239
146761,0.7494737,0.01999511
146881,0.75165,0.01999127
147001,0.7526894,0.01999337
147121,0.7556736,0.01999386
147241,0.7584986,0.01999377
147361,0.7599003,0.01999236
147481,0.7626045,0.01999628
147601,0.7638624,0.01999178
147721,0.7671869,0.01999739
147841,0.7687643,0.01999201
147961,0.7712372,0.01999581
148081,0.7727931,0.01999395
148201,0.7767885,0.0199971
148321,0.7801117,0.01999312
148441,0.7825074,0.01999547
148561,0.7861714,0.01999196
148681,0.7886866,0.01999534
148801,0.792052,0.01999078
148921,0.7937487,0.01999632
149041,0.7960133,0.0199906
149161,0.7996692,0.01999588
149281,0.8005913,0.01999131
149401,0.8073517,0.01999614
149521,0.8116948,0.01999277
149641,0.8144538,0.01999583
149761,0.8183877,0.01999292
149881,0.8274735,0.01999596
150001,0.8290761,0.01999292
150121,0.8402968,0.01999511
150241,0.8444553,0.01999136
150361,0.8576841,0.01999797
150481,0.861704,0.01999417
150601,0.8819312,0.0199965
150721,0.5304518,-0.01999248
150841,0.5267035,-0.01999167
150961,0.5247645,-0.01999348
151081,0.5200247,-0.01999194
151201,0.5196673,-0.01999574
151321,0.5182561,-0.01999252
151441,0.5148644,-0.01999315
151561,0.5139231,-0.01998968
151681,0.5141514,-0.01999552
151801,0.512377,-0.01999158
151921,0.5105107,-0.01999442
152041,0.5071812,-0.01999207
152161,0.505824,-0.01999655
152281,0.5039651,-0.01999386
152401,0.5018705,-0.0199952
152521,0.5025775,-0.01999744
152641,0.5010619,-0.01999386
152761,0.4979369,-0.01999413
152881,0.4969422,-0.01999534
153001,0.4947542,-0.01999563
153121,0.4927056,-0.01999498
153241,0.4913558,-0.01999359
153361,0.4902136,-0.0199952
153481,0.4889521,-0.0199944
153601,0.4885355,-0.01999478
153721,0.4860318,-0.01999458
153841,0.4845865,-0.01999409
153961,0.4829062,-0.01999373
154081,0.4821279,-0.01998951
154201,0.4808924,-0.01999324
154321,0.4788111,-0.01999411
154441,0.4783323,-0.01999299
154561,0.4758982,-0.01999784
154681,0.4753141,-0.0199952
154801,0.473977,-0.01999265
154921,0.4718616,-0.01999487
155041,0.4696321,-0.01999487
155161,0.4704267,-0.01999359
155281,0.4676116,-0.01999409
155401,0.4671462,-0.01999681
155521,0.4638152,-0.01999518
155641,0.4633438,-0.01999541
155761,0.4626041,-0.01999511
155881,0.4605288,-0.01999413
156001,0.4602115,-0.01999489
156121,0.4572631,-0.01999775
156241,0.457209,-0.01999578
156361,0.4555213,-0.0199965
156481,0.4554331,-0.01999485
156601,0.4513202,-0.01999467
156721,0.4518872,-0.01999605
156841,0.4489202,-0.01999409
156961,0.4466048,-0.01999306
157081,0.4464328,-0.01999585
157201,0.4441944,-0.01999543
157321,0.4431138,-0.01999357
157441,0.4442937,-0.01999565
157561,0.4415143,-0.019994
157681,0.4391869,-0.01999368
157801,0.4382471,-0.01999467
157921,0.4367262,-0.01999605
158041,0.4332796,-0.01999565
158161,0.43136,-0.01999337
158281,0.430137,-0.01999402
158401,0.428831,-0.01999163
158521,0.4273457,-0.01999614
158641,0.4263496,-0.01999465
158761,0.4227918,-0.01999438
158881,0.4222597,-0.01999377
159001,0.4205283,-0.01999344
159121,0.420254,-0.01999585
159241,0.4171358,-0.01999228
159361,0.4141036,-0.01999288
159481,0.4114991,-0.01999478
159601,0.4093704,-0.01999422
159721,0.4050812,-0.01999205
159841,0.4060959,-0.01999315
159961,0.4016977,-0.01999257
160081,0.3984617,-0.019991
160201,0.3975063,-0.0199889
160321,0.3939627,-0.01999382
160441,0.3915731,-0.01999127
160561,0.3860535,-0.01999248
160681,0.3811803,-0.01999002
160801,0.375084,-0.01998888
160921,0.3568147,-0.01999082
161041,0.6771819,0.01999245
161161,0.6743088,0.01999022
161281,0.6742821,0.01999252
161401,0.6763762,0.01999087
161521,0.6767764,0.01999431
161641,0.6767297,0.01999145
161761,0.6783857,0.01999239
161881,0.6791581,0.01999091
162001,0.6804435,0.01998818
162121,0.6817154,0.01999113
162241,0.6852986,0.01999377
162361,0.6857908,0.01999268
162481,0.6862756,0.01998823
162601,0.6882377,0.01999382
162721,0.6880739,0.0199916
162841,0.6902465,0.01999199
162961,0.6905378,0.01999216
163081,0.692176,0.01999192
163201,0.6947674,0.01999308
163321,0.695691,0.01999301
163441,0.6971469,0.01999493
163561,0.6982891,0.01999639
163681,0.6990497,0.01999467
163801,0.701028,0.01999547
163921,0.7019888,0.01999458
164041,0.7026514,0.01999465
164161,0.7051316,0.01999259
164281,0.7059507,0.01999583
164401,0.7078187,0.01999454
164521,0.7083176,0.01999145
164641,0.7100291,0.0199923
164761,0.7116235,0.01999279
164881,0.7133959,0.0199929
165001,0.7143951,0.0199902
165121,0.7167486,0.01999261
165241,0.7184965,0.01999239
165361,0.7197589,0.01998997
165481,0.7219196,0.01999091
165601,0.7232406,0.01999163
165721,0.7254495,0.01999272
165841,0.7261463,0.01999176
165961,0.7281922,0.01998827
166081,0.7296776,0.01999252
166201,0.7319562,0.01999252
166321,0.7335026,0.01999091
166441,0.735538,0.01999118
166561,0.7367077,0.01999051
166681,0.7376254,0.01998984
166801,0.740887,0.01999324
166921,0.7411953,0.01999033
167041,0.7440803,0.01999672
167161,0.7447504,0.01998899
167281,0.7467807,0.01999279
167401,0.7491906,0.01998979
167521,0.7498932,0.01999026
167641,0.7525455,0.01999011
167761,0.7549191,0.01999493
167881,0.7566899,0.01999239
168001,0.7587113,0.01999426
168121,0.7606764,0.019994
168241,0.7628135,0.01999362
168361,0.763448,0.01999013
168481,0.7676347,0.01999252
168601,0.7710341,0.01998995
168721,0.7727702,0.01999735
168841,0.7753215,0.01998794
168961,0.7779338,0.0199948
169081,0.77983,0.01998979
169201,0.7850329,0.019994
169321,0.7889401,0.01999181
169441,0.7884583,0.01999417
169561,0.7920045,0.0199906
169681,0.7968939,0.01999556
169801,0.7998575,0.01999111
169921,0.8023882,0.01999163
170041,0.8081924,0.01999152
170161,0.808474,0.01999422
170281,0.8134694,0.01999216
170401,0.8203373,0.0199959
170521,0.8238628,0.01999131
170641,0.8315097,0.01999534
170761,0.8349403,0.01999091
170881,0.8399113,0.01999561
171001,0.8492016,0.01999239
171121,0.8580874,0.01999518
171241,0.8756274,0.01999113
171361,0.5377453,-0.01999187
171481,0.5272928,-0.01999283
171601,0.5246416,-0.01998836
171721,0.5211402,-0.01999156
171841,0.521811,-0.01999223
171961,0.5173652,-0.01999342
172081,0.5174231,-0.01999096
172201,0.5151505,-0.01999634
172321,0.5132442,-0.01999127
172441,0.5111407,-0.01999248
172561,0.5091802,-0.01999241
172681,0.5077497,-0.01998995
172801,0.5065652,-0.01999149
172921,0.504063,-0.01999145
173041,0.5025235,-0.01999257
173161,0.5014739,-0.01998948
173281,0.499916,-0.01999136
173401,0.4979243,-0.0199944
173521,0.4968207,-0.01998948
173641,0.4953405,-0.01999149
173761,0.4940634,-0.01999109
173881,0.4942695,-0.01999406
174001,0.4918472,-0.01998993
174121,0.4897852,-0.01999449
174241,0.4881487,-0.01998966
174361,0.486352,-0.01998881
174481,0.4851838,-0.01998953
174601,0.4837585,-0.01999067
174721,0.4835895,-0.01999113
174841,0.4802111,-0.01998953
174961,0.4802349,-0.01999154
175081,0.4783427,-0.01999127
175201,0.4775644,-0.01998984
175321,0.4767112,-0.01999064
175441,0.47402,-0.01999096
175561,0.4722433,-0.01999067
175681,0.4715088,-0.01999022
175801,0.4700205,-0.01998895
175921,0.4687842,-0.01999069
176041,0.4664717,-0.01999136
176161,0.466528,-0.01999277
176281,0.4636329,-0.01999069
176401,0.4623669,-0.01999194
176521,0.4625752,-0.01998982
176641,0.4593466,-0.01999312
176761,0.457312,-0.01999134
176881,0.4574617,-0.01999306
177001,0.4552041,-0.01999131
177121,0.4559423,-0.01999655
177241,0.4519176,-0.01999165
177361,0.4508785,-0.01999386
177481,0.4510593,-0.01999047
177601,0.4486267,-0.01999525
177721,0.4473118,-0.01999062
177841,0.4444153,-0.01999426
177961,0.4438431,-0.01999154
178081,0.4415543,-0.01999382
178201,0.4405122,-0.01999127
178321,0.4386236,-0.01999668
178441,0.4387007,-0.01999279
178561,0.4358916,-0.01999422
178681,0.4355566,-0.01998883
178801,0.4335435,-0.01999697
178921,0.4303193,-0.01999035
179041,0.4295018,-0.01999762
179161,0.4273012,-0.01999013
179281,0.4256899,-0.01999623
179401,0.4246196,-0.01999324
179521,0.421812,-0.01999556
179641,0.4198968,-0.01999306
179761,0.4195069,-0.01999502
179881,0.4171158,-0.01999511
180001,0.4142193,-0.01999315
180121,0.4118875,-0.01999353
180241,0.4111085,-0.01999015
180361,0.4086515,-0.01999833
180481,0.4058676,-0.01999411
180601,0.4026494,-0.01999422
180721,0.3996898,-0.01999315
180841,0.3959112,-0.01999507
180961,0.3901182,-0.01999281
181081,0.3843251,-0.01999574
181201,0.3816976,-0.01999538
181321,0.3731266,-0.01999404
181441,0.3336218,-0.01999342
181561,0.6776489,0.01999283
181681,0.6777616,0.01999458
181801,0.677554,0.01999163
181921,0.6780558,0.01999326
182041,0.6805235,0.01999102
182161,0.6802003,0.01999498
182281,0.681453,0.01999277
182401,0.6834351,0.01999154
182521,0.6840162,0.01999265
182641,0.6848465,0.01999556
182761,0.6866448,0.01999516
182881,0.6883363,0.01999337
183001,0.6892339,0.01999223
183121,0.6910537,0.01999391
183241,0.6923027,0.01999594
183361,0.6927044,0.01999409
183481,0.6940543,0.01999644
183601,0.6954672,0.01999131
183721,0.6984166,0.01999261
183841,0.6987628,0.01999485
183961,0.7001771,0.01999185
184081,0.7029101,0.01999337
184201,0.7040924,0.01999536
184321,0.7040064,0.01999297
184441,0.7065578,0.01999471
184561,0.7074969,0.01999154
184681,0.7093323,0.01999511
184801,0.7097956,0.01999248
184921,0.7115101,0.01999225
185041,0.7123396,0.01999243
185161,0.7142639,0.01999583
185281,0.7170274,0.01999241
185401,0.717478,0.01999505
185521,0.7193422,0.01999482
185641,0.7214934,0.01999516
185761,0.7232961,0.01999451
185881,0.7246274,0.01999762
186001,0.7260773,0.01999454
186121,0.7283018,0.01999268
186241,0.7290239,0.01999543
186361,0.7308251,0.01999493
186481,0.7327731,0.01999462
186601,0.7329733,0.0199927
186721,0.7369649,0.01999337
186841,0.7367374,0.01999417
186961,0.7388129,0.01999252
187081,0.7411197,0.0199961
187201,0.7430425,0.01999655
187321,0.7458593,0.01999529
187441,0.7468378,0.01999243
187561,0.749281,0.01999681
187681,0.7497295,0.01999203
187801,0.7521008,0.0199931
187921,0.7537568,0.01999328
188041,0.757082,0.01999525
188161,0.7596275,0.01999509
188281,0.7618876,0.01999413
188401,0.76417,0.01999145
188521,0.7662871,0.01999194
188641,0.7667993,0.01999223
188761,0.7700512,0.01999091
188881,0.7721252,0.01999319
189001,0.7730177,0.01999607
189121,0.7764431,0.01999163
189241,0.7799441,0.01999532
189361,0.7835289,0.0199927
189481,0.7868349,0.01999422
189601,0.7876228,0.01999093
189721,0.7898356,0.01999663
189841,0.7941616,0.01999333
189961,0.7963676,0.01999502
190081,0.8012592,0.01999377
190201,0.8061553,0.01999648
190321,0.8073428,0.01999131
190441,0.8107349,0.0199942
190561,0.819278,0.01999127
190681,0.8228983,0.01999136
190801,0.82838,0.01999257
190921,0.8392649,0.01998798
191041,0.8422701,0.01999165
191161,0.8489816,0.01999085
191281,0.8599235,0.01999409
191401,0.8703673,0.01998979
191521,0.8907228,0.01999013
191641,0.5301806,-0.01999511
191761,0.5279614,-0.0199969
191881,0.5223684,-0.01999199
192001,0.5241256,-0.01999248
192121,0.5213462,-0.01999263
192241,0.5184562,-0.0199902
192361,0.5161349,-0.01999324
192481,0.5152091,-0.01999252
192601,0.5133731,-0.0199919
192721,0.5100896,-0.01999277
192841,0.5110331,-0.0199927
192961,0.5092965,-0.01999138
193081,0.5066935,-0.01999136
193201,0.5046092,-0.01999306
193321,0.5034129,-0.01999317
193441,0.5027044,-0.01999283
193561,0.5012137,-0.01999125
193681,0.4976463,-0.01999176
193801,0.4984438,-0.01999295
193921,0.4975411,-0.01999187
194041,0.4936202,-0.01999136
194161,0.4915611,-0.01999411
194281,0.4910675,-0.0199912
194401,0.4916552,-0.01999413
194521,0.4888469,-0.01999064
194641,0.4874327,-0.0199944
194761,0.4873689,-0.01999371
194881,0.4840291,-0.01999324
195001,0.4821895,-0.01999129
195121,0.4815683,-0.0199908
195241,0.4804224,-0.01998908
195361,0.479026,-0.01999252
195481,0.4781885,-0.01999131
195601,0.4763496,-0.01999033
195721,0.4740407,-0.0199919
195841,0.473911,-0.01998917
195961,0.4708388,-0.01999342
196081,0.4681557,-0.01999176
196201,0.4694512,-0.01999118
196321,0.4685352,-0.0199919
196441,0.4656134,-0.01998957
196561,0.4644527,-0.01999252
196681,0.4636937,-0.01999131
196801,0.4627197,-0.01999319
196921,0.4597179,-0.01999257
197041,0.4598276,-0.01998832
197161,0.4587077,-0.01999628
197281,0.4557703,-0.01999011
197401,0.4562773,-0.01999409
197521,0.4538914,-0.01999286
197641,0.4528952,-0.01999458
197761,0.4501944,-0.01999158
197881,0.4483332,-0.01999534
198001,0.4471873,-0.01999096
198121,0.4457272,-0.01999312
198241,0.4453574,-0.01999113
198361,0.4413201,-0.01999283
198481,0.4407894,-0.01999194
198601,0.4383309,-0.01999368
198721,0.4382182,-0.01999042
198841,0.4360428,-0.0199965
198961,0.4326119,-0.01999243
199081,0.432955,-0.01999326
199201,0.4299925,-0.01999176
199321,0.4291942,-0.01999426
199441,0.4293795,-0.01999158
199561,0.4251785,-0.01999507
199681,0.4231224,-0.01999355
199801,0.4231246,-0.01999406
199921,0.4186827,-0.01999165
200041,0.4164799,-0.01999628
200161,0.417353,-0.01999458
200281,0.4144446,-0.01999543
200401,0.4103933,-0.01999395
200521,0.4087604,-0.01999511
200641,0.4062679,-0.01999455
200761,0.402467,-0.01999292
200881,0.3982067,-0.0199957
201001,0.3956066,-0.0199946
201121,0.3905584,-0.01999811
201241,0.3843369,-0.01999404
201361,0.3698061,-0.01999523
201481,0.6799742,0.01999239
201601,0.6811461,0.01999062
201721,0.6812462,0.01999058
201841,0.6809875,0.0199925
201961,0.6822595,0.01999015
202081,0.6820408,0.01999136
202201,0.6846092,0.01999353
202321,0.6851867,0.01999024
202441,0.686667,0.01999319
202561,0.6874534,0.01999062
202681,0.6883081,0.01999518
202801,0.6900582,0.01999359
202921,0.6922745,0.01999248
203041,0.6929328,0.01999333
203161,0.6950846,0.01999022
203281,0.6950394,0.01999422
203401,0.6976954,0.01998944
203521,0.697261,0.01999473
203641,0.6999517,0.01999364
203761,0.7011052,0.01998995
203881,0.7029153,0.01998885
204001,0.70442,0.01999601
204121,0.7059129,0.01999015
204241,0.7057928,0.01999527
204361,0.7080908,0.01999319
204481,0.7095058,0.01999281
204601,0.711075,0.01998883
204721,0.7124122,0.01999098
204841,0.7139733,0.01999104
204961,0.7155938,0.01999444
205081,0.7162823,0.01999393
205201,0.7187441,0.01999373
205321,0.7201169,0.01999337
205441,0.7209263,0.01999574
205561,0.7240559,0.01999176
205681,0.7241938,0.01999706
205801,0.7256155,0.01999064
205921,0.7265866,0.0199961
206041,0.7285783,0.01999085
206161,0.7322068,0.01999317
206281,0.7325211,0.01999058
206401,0.7354053,0.0199969
206521,0.7351452,0.0199902
206641,0.7378923,0.01999404
206761,0.7389627,0.01999306
206881,0.742004,0.01999704
207001,0.7431448,0.01999279
207121,0.7450973,0.01999301
207241,0.7459038,0.01999297
207361,0.748516,0.01999248
207481,0.7519036,0.01999422
207601,0.7525307,0.0199957
207721,0.7541615,0.01999603
207841,0.7559597,0.01999364
207961,0.7593489,0.0199923
208081,0.7631218,0.01999216
208201,0.7626934,0.01999306
208321,0.7646963,0.01999355
208441,0.7677963,0.01999248
208561,0.7700393,0.01999413
208681,0.7745107,0.01999038
208801,0.7743319,0.01999409
208921,0.7764512,0.01999096
209041,0.7789463,0.01999417
209161,0.7822702,0.01999194
209281,0.7861782,0.01999082
209401,0.7869431,0.01999306
209521,0.7910549,0.0199948
209641,0.794977,0.0199935
209761,0.7970503,0.01999355
209881,0.8030916,0.01999288
210001,0.8052925,0.01999364
210121,0.8090017,0.01999172
210241,0.8168615,0.01999525
210361,0.8181921,0.01999169
210481,0.8223758,0.0199948
210601,0.8320286,0.01998962
210721,0.8406482,0.01999411
210841,0.8440498,0.01999301
210961,0.8486057,0.01999145
211081,0.8612897,0.01999221
211201,0.8781404,0.01999446
211321,0.5261403,-0.01999359
211441,0.5231784,-0.01999471
211561,0.5217962,-0.01999601
211681,0.5193457,-0.01999655
211801,0.5187898,-0.01999409
211921,0.5177699,-0.01999444
212041,0.5150334,-0.01999398
212161,0.5128565,-0.01999511
212281,0.5117751,-0.019994
212401,0.5092795,-0.01999225
212521,0.5083938,-0.01999478
212641,0.5070982,-0.01999458
212761,0.5054837,-0.01999599
212881,0.5026021,-0.01999288
213001,0.502035,-0.0199961
213121,0.5008491,-0.01999663
213241,0.5000879,-0.01999181
213361,0.4982971,-0.01999489
213481,0.494185,-0.01999538
213601,0.4947557,-0.01999485
213721,0.4939204,-0.01999438
213841,0.491189,-0.01999292
213961,0.4894791,-0.01999022
214081,0.4900047,-0.01999449
214201,0.4874305,-0.0199931
214321,0.4861326,-0.01999583
214441,0.4829914,-0.01999346
214561,0.4840061,-0.01999612
214681,0.4809235,-0.019994
214801,0.4804298,-0.01999623
214921,0.4783471,-0.01999297
215041,0.4768476,-0.01999588
215161,0.4762977,-0.0199948
215281,0.4744869,-0.01999413
215401,0.472253,-0.01999297
215521,0.4707632,-0.01999583
215641,0.4703155,-0.0199925
215761,0.4686271,-0.01999487
215881,0.4669698,-0.01999254
216001,0.4654688,-0.01999435
216121,0.466061,-0.0199965
216241,0.4615687,-0.01999377
216361,0.4621134,-0.01999391
216481,0.4596156,-0.01999366
216601,0.4583786,-0.01999087
216721,0.4570637,-0.01999312
216841,0.4554034,-0.01999502
216961,0.4527062,-0.01999167
217081,0.4536765,-0.01999315
217201,0.4509763,-0.01999089
217321,0.4497593,-0.01999319
217441,0.4480856,-0.01998906
217561,0.4460148,-0.0199919
217681,0.4432931,-0.01999064
217801,0.4449193,-0.01999321
217921,0.4416269,-0.01999257
218041,0.4391202,-0.01999301
218161,0.4393767,-0.01999275
